owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
1000013,0,0,730,766,17,40
1000013,0,0,757,791,30,41
1000013,0,0,775,816,18,42
1000013,0,0,782,837,2,43
1000013,0,0,791,840,2,44
1000013,0,0,804,845,14,45
1000013,0,0,818,861,10,46
1000013,0,0,858,894,77,47
1000013,0,0,873,906,76,48
1000013,0,0,851,889,70,49
1000013,0,0,865,911,16,50
1000013,0,0,886,927,24,51
1000013,0,0,900,931,7,52
1000013,0,0,925,949,12,53
1000013,0,0,932,963,2,54
1000013,0,0,941,966,3,55
1000013,0,0,954,979,14,56
1000013,0,0,971,992,14,57
1000013,0,0,987,1004,6,58
1000013,0,0,1001,1012,8,59
1000013,0,0,1015,1030,18,60
1000013,0,0,1027,1043,5,61
1000013,0,0,1044,1049,9,62
1000013,0,0,1066,1068,7,63
1000013,0,0,1076,1071,4,64
1000013,0,0,1081,1073,0,65
1000013,0,0,1090,1084,8,66
1000013,0,0,1100,1090,7,67
1000013,0,0,1111,1101,8,68
1000013,0,0,1129,1114,17,69
1000013,0,0,1158,1126,11,70
1000013,0,0,1185,1137,11,71
1000013,0,0,1200,1148,10,72
1000013,0,0,1217,1158,9,73
1000013,0,0,1234,1164,3,74
1000013,0,0,1248,1176,21,75
1000013,0,0,1266,1194,7,76
1000013,0,0,1285,1209,12,77
1000013,0,0,1296,1213,1,78
1000013,0,0,1195,1143,0,80
1000013,0,0,1253,1183,0,111
1000013,0,0,1295,1212,0,114
1000014,0,0,6,6,8,1
1000014,0,0,34,28,32,2
1000014,0,0,88,51,13,3
1000014,0,0,142,63,9,4
1000014,0,0,197,80,20,5
1000014,0,0,280,103,32,6
1000014,0,0,389,146,37,7
1000014,0,0,492,180,40,8
1000014,0,0,579,223,57,9
1000014,0,0,669,323,142,10
1000014,0,0,757,474,109,11
1000014,0,0,840,586,118,12
1000014,0,0,918,674,79,13
1000014,0,0,988,776,111,14
1000014,0,0,1056,885,87,15
1000014,0,0,1130,977,60,16
1000014,0,0,1198,1069,85,17
1000014,0,0,1262,1159,114,18
1000014,0,0,1342,1290,144,19
1000014,0,0,1418,1404,90,20
1000014,0,0,1512,1515,116,21
1000014,0,0,1644,1677,178,22
1000014,0,0,1771,1819,147,23
1000014,0,0,1863,1960,124,24
1000014,0,0,1930,2085,114,25
1000014,0,0,2008,2187,92,26
1000014,0,0,2098,2273,88,27
1000014,0,0,2178,2386,106,28
1000014,0,0,2244,2516,101,29
1000014,0,0,2308,2620,102,30
1000014,0,0,2386,2755,163,31
1000014,0,0,2451,2900,82,32
1000014,0,0,2511,3017,116,33
1000014,0,0,2588,3148,127,34
1000014,0,0,2673,3311,164,35
1000014,0,0,2747,3453,126,36
1000014,0,0,2799,3563,74,37
1000014,0,0,2848,3654,93,38
1000014,0,0,2906,3747,82,39
1000014,0,0,2960,3815,50,40
1000014,0,0,3000,3899,87,41
1000014,0,0,3053,3978,88,42
1000014,0,0,3123,4080,114,43
1000014,0,0,3183,4177,71,44
1000014,0,0,3236,4264,96,45
1000014,0,0,3308,4386,114,46
1000014,0,0,3391,4495,419,47
1000014,0,0,3450,4603,101,48
